event-id,visible,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone,study-timezone,study-local-timestamp
7980511781,TRUE,21:00.0,15.65421041,-19.11848551,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),568807.8754,7885933.64,33S,Central African Summer Time,21:00.0
7980511782,TRUE,40:00.0,15.66396179,-19.11131592,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),569836.5429,7886723.127,33S,Central African Summer Time,40:00.0
7980511783,TRUE,40:00.0,15.66461589,-19.11048381,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),569905.6943,7886814.943,33S,Central African Summer Time,40:00.0
7980511784,TRUE,41:00.0,15.66549276,-19.11009115,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),569998.0938,7886858.042,33S,Central African Summer Time,41:00.0
7980511785,TRUE,00:00.0,15.66616923,-19.10869954,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),570069.8352,7887011.76,33S,Central African Summer Time,00:00.0
7980511786,TRUE,21:00.0,15.66896566,-19.10159098,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),570366.9894,7887797.236,33S,Central African Summer Time,21:00.0
7980511787,TRUE,40:00.0,15.6695811,-19.106486,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),570429.6567,7887255.33,33S,Central African Summer Time,40:00.0
7980511788,TRUE,21:00.0,15.6652771,-19.10916545,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),569975.7988,7886960.561,33S,Central African Summer Time,21:00.0
7980511789,TRUE,21:00.0,15.66446838,-19.11285604,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),569889.1816,7886552.502,33S,Central African Summer Time,21:00.0
7980511790,TRUE,41:00.0,15.66250203,-19.11864421,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),569679.927,7885912.797,33S,Central African Summer Time,41:00.0
7980511791,TRUE,41:00.0,15.65015767,-19.12203979,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),568380.1441,7885541.931,33S,Central African Summer Time,41:00.0
7980511792,TRUE,01:00.0,15.63969218,-19.11304321,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567283.043,7886541.503,33S,Central African Summer Time,01:00.0
7980511793,TRUE,01:00.0,15.63873698,-19.11228638,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567182.8771,7886625.617,33S,Central African Summer Time,01:00.0
7980511794,TRUE,40:00.0,15.6448761,-19.10987142,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567829.601,7886890.475,33S,Central African Summer Time,40:00.0
7980511795,TRUE,41:00.0,15.64737142,-19.11065877,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),568091.7512,7886802.382,33S,Central African Summer Time,41:00.0
7980511796,TRUE,00:00.0,15.65391235,-19.11850179,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),568776.5186,7885931.955,33S,Central African Summer Time,00:00.0
7980511797,TRUE,20:00.0,15.65388997,-19.11847331,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),568774.1764,7885935.116,33S,Central African Summer Time,20:00.0
7980511798,TRUE,41:00.0,15.65383504,-19.11846313,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),568768.403,7885936.264,33S,Central African Summer Time,41:00.0
7980511799,TRUE,00:00.0,15.6543752,-19.12038167,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),568824.4232,7885723.755,33S,Central African Summer Time,00:00.0
7980511800,TRUE,00:00.0,15.64330546,-19.12226969,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567659.3472,7885519.156,33S,Central African Summer Time,00:00.0
7980511801,TRUE,20:00.0,15.64278564,-19.1218099,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567604.8606,7885570.235,33S,Central African Summer Time,20:00.0
7980511802,TRUE,21:00.0,15.64228414,-19.12132772,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567552.3096,7885623.784,33S,Central African Summer Time,21:00.0
7980511803,TRUE,00:00.0,15.64174398,-19.11985067,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567496.096,7885787.435,33S,Central African Summer Time,00:00.0
7980511804,TRUE,20:00.0,15.6275411,-19.11005249,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),566006.1342,7886877.067,33S,Central African Summer Time,20:00.0
7980511805,TRUE,20:00.0,15.63336385,-19.12179769,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),566613.8983,7885575.201,33S,Central African Summer Time,20:00.0
7980511806,TRUE,40:00.0,15.63838501,-19.12369385,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567141.249,7885363.462,33S,Central African Summer Time,40:00.0
7980511807,TRUE,00:00.0,15.6366689,-19.12279256,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),566961.1167,7885463.852,33S,Central African Summer Time,00:00.0
7980511808,TRUE,21:00.0,15.63597107,-19.11477254,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),566890.9471,7886351.571,33S,Central African Summer Time,21:00.0
7980511809,TRUE,01:00.0,15.63767497,-19.11268107,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567071.0113,7886582.35,33S,Central African Summer Time,01:00.0
7980511810,TRUE,20:00.0,15.63796488,-19.11206462,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567101.7538,7886650.452,33S,Central African Summer Time,20:00.0
7980511811,TRUE,40:00.0,15.63869832,-19.10902303,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567180.1287,7886986.736,33S,Central African Summer Time,40:00.0
7980511812,TRUE,40:00.0,15.63918457,-19.10829468,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567231.5699,7887067.145,33S,Central African Summer Time,40:00.0
7980511813,TRUE,20:00.0,15.64337362,-19.11582235,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567669.1401,7886232.558,33S,Central African Summer Time,20:00.0
7980511814,TRUE,41:00.0,15.64350891,-19.11596069,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567683.3139,7886217.198,33S,Central African Summer Time,41:00.0
7980511815,TRUE,20:00.0,15.65646057,-19.11867472,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),569044.4701,7885911.816,33S,Central African Summer Time,20:00.0
7980511816,TRUE,21:00.0,15.66505941,-19.11322225,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),569951.1946,7886511.743,33S,Central African Summer Time,21:00.0
7980511817,TRUE,40:00.0,15.66765442,-19.11518148,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),570223.3212,7886293.905,33S,Central African Summer Time,40:00.0
7980511818,TRUE,01:00.0,15.66657104,-19.11425781,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),570109.7576,7886396.548,33S,Central African Summer Time,01:00.0
7980511819,TRUE,40:00.0,15.66205343,-19.11384888,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),569634.751,7886443.603,33S,Central African Summer Time,40:00.0
7980511820,TRUE,21:00.0,15.65911458,-19.11297201,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),569325.9976,7886541.8,33S,Central African Summer Time,21:00.0
7980511821,TRUE,00:00.0,15.65849609,-19.11333618,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),569260.7906,7886501.747,33S,Central African Summer Time,00:00.0
7980511822,TRUE,00:00.0,15.65879211,-19.11410522,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),569291.6067,7886416.532,33S,Central African Summer Time,00:00.0
7980511823,TRUE,21:00.0,15.65529887,-19.11659342,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),568923.1446,7886142.58,33S,Central African Summer Time,21:00.0
7980511824,TRUE,20:00.0,15.65110372,-19.11569214,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),568482.2624,7886243.959,33S,Central African Summer Time,20:00.0
7980511825,TRUE,01:00.0,15.65111084,-19.11569824,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),568483.0088,7886243.281,33S,Central African Summer Time,01:00.0
7980511826,TRUE,40:00.0,15.6537618,-19.12088826,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),568759.6966,7885667.94,33S,Central African Summer Time,40:00.0
7980511827,TRUE,01:00.0,15.65615336,-19.1284078,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),569008.1167,7884834.923,33S,Central African Summer Time,01:00.0
7980511828,TRUE,20:00.0,15.65638123,-19.1306071,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),569031.1691,7884591.47,33S,Central African Summer Time,20:00.0
7980511829,TRUE,21:00.0,15.65892944,-19.11194255,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),569306.9528,7886655.788,33S,Central African Summer Time,21:00.0
7980511830,TRUE,21:00.0,15.66005758,-19.10849406,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),569427.0552,7887036.933,33S,Central African Summer Time,21:00.0
7980511831,TRUE,00:00.0,15.66001689,-19.10858765,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),569422.7361,7887026.593,33S,Central African Summer Time,00:00.0
7980511832,TRUE,01:00.0,15.65917765,-19.10831706,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),569334.5718,7887056.868,33S,Central African Summer Time,01:00.0
7980511833,TRUE,21:00.0,15.6504364,-19.11492106,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),568412.3894,7886329.544,33S,Central African Summer Time,21:00.0
7980511834,TRUE,21:00.0,15.6402415,-19.11635335,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567339.4822,7886175.009,33S,Central African Summer Time,21:00.0
7980511835,TRUE,41:00.0,15.65174459,-19.12849325,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),568544.3921,7884827.202,33S,Central African Summer Time,41:00.0
7980511836,TRUE,20:00.0,15.64234823,-19.12289225,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567558.4146,7885450.637,33S,Central African Summer Time,20:00.0
7980511837,TRUE,41:00.0,15.63744202,-19.11568604,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567045.2972,7886249.925,33S,Central African Summer Time,41:00.0
7980511838,TRUE,20:00.0,15.63769531,-19.11502686,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567072.2047,7886322.77,33S,Central African Summer Time,20:00.0
7980511839,TRUE,01:00.0,15.64838969,-19.14954427,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),568182.9001,7882499.112,33S,Central African Summer Time,01:00.0
7980511840,TRUE,20:00.0,15.64838765,-19.14954631,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),568182.6848,7882498.887,33S,Central African Summer Time,20:00.0
7980511841,TRUE,40:00.0,15.65147298,-19.14912313,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),568507.3154,7882544.507,33S,Central African Summer Time,40:00.0
7980511842,TRUE,41:00.0,15.64831746,-19.14874674,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),568175.6319,7882587.391,33S,Central African Summer Time,41:00.0
7980511843,TRUE,40:00.0,15.64835409,-19.14718018,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),568180.1275,7882760.725,33S,Central African Summer Time,40:00.0
7980511844,TRUE,00:00.0,15.64805501,-19.14683431,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),568148.8175,7882799.114,33S,Central African Summer Time,00:00.0
7980511845,TRUE,20:00.0,15.64719238,-19.14664103,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),568058.1804,7882820.838,33S,Central African Summer Time,20:00.0
7980511846,TRUE,41:00.0,15.64085185,-19.16017049,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567385.8995,7881326.192,33S,Central African Summer Time,41:00.0
7980511847,TRUE,00:00.0,15.64579061,-19.17088623,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567900.8421,7880138.524,33S,Central African Summer Time,00:00.0
7980511848,TRUE,01:00.0,15.64584452,-19.17145589,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567906.2772,7880075.468,33S,Central African Summer Time,01:00.0
7980511849,TRUE,20:00.0,15.64253438,-19.17163493,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567558.1534,7880056.941,33S,Central African Summer Time,20:00.0
7980511850,TRUE,01:00.0,15.64432068,-19.14690145,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567756.0786,7882793.137,33S,Central African Summer Time,01:00.0
7980511851,TRUE,21:00.0,15.64265951,-19.14579875,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567581.8348,7882915.8,33S,Central African Summer Time,21:00.0
7980511852,TRUE,01:00.0,15.64013672,-19.14181722,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567318.1447,7883357.35,33S,Central African Summer Time,01:00.0
7980511853,TRUE,01:00.0,15.64083761,-19.13952026,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567392.7864,7883611.25,33S,Central African Summer Time,01:00.0
7980511854,TRUE,40:00.0,15.6425415,-19.13888753,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567572.237,7883680.607,33S,Central African Summer Time,40:00.0
7980511855,TRUE,00:00.0,15.64425252,-19.13861287,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567752.2927,7883710.337,33S,Central African Summer Time,00:00.0
7980511856,TRUE,21:00.0,15.64425252,-19.13867798,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567752.2661,7883703.132,33S,Central African Summer Time,21:00.0
7980511857,TRUE,40:00.0,15.64422811,-19.13868815,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567749.6948,7883702.016,33S,Central African Summer Time,40:00.0
7980511858,TRUE,41:00.0,15.65114644,-19.13567708,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),568478.5211,7884032.51,33S,Central African Summer Time,41:00.0
7980511859,TRUE,41:00.0,15.65778198,-19.13721313,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),569175.7393,7883859.924,33S,Central African Summer Time,41:00.0
7980511860,TRUE,01:00.0,15.6601298,-19.14509074,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),569419.3634,7882987.294,33S,Central African Summer Time,01:00.0
7980511861,TRUE,21:00.0,15.66316833,-19.14627075,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),569738.4113,7882855.51,33S,Central African Summer Time,21:00.0
7980511862,TRUE,00:00.0,15.66675313,-19.14583333,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),570115.585,7882902.477,33S,Central African Summer Time,00:00.0
7980511863,TRUE,21:00.0,15.66688131,-19.14494222,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),570129.4413,7883001.032,33S,Central African Summer Time,21:00.0
7980511864,TRUE,40:00.0,15.66690776,-19.14494425,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),570132.2221,7883000.797,33S,Central African Summer Time,40:00.0
7980511865,TRUE,40:00.0,15.66736857,-19.13830566,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),570183.4885,7883735.208,33S,Central African Summer Time,40:00.0
7980511866,TRUE,01:00.0,15.61756287,-19.10715942,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),564957.6995,7887200.931,33S,Central African Summer Time,01:00.0
7980511867,TRUE,20:00.0,15.61755269,-19.10715942,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),564956.6287,7887200.935,33S,Central African Summer Time,20:00.0
7980511868,TRUE,21:00.0,15.62832743,-19.1137207,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),566087.3872,7886470.867,33S,Central African Summer Time,21:00.0
7980511869,TRUE,00:00.0,15.62971293,-19.11471151,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),566232.724,7886360.706,33S,Central African Summer Time,00:00.0
7980511870,TRUE,40:00.0,15.63442891,-19.11820272,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),566727.3622,7885972.595,33S,Central African Summer Time,40:00.0
7980511871,TRUE,41:00.0,15.63728841,-19.12249552,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567026.395,7885496.484,33S,Central African Summer Time,41:00.0
7980511872,TRUE,00:00.0,15.63698324,-19.12349447,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),566993.8953,7885386.062,33S,Central African Summer Time,00:00.0
7980511873,TRUE,20:00.0,15.63596191,-19.12536825,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),566885.7207,7885179.111,33S,Central African Summer Time,20:00.0
7980511874,TRUE,21:00.0,15.63486633,-19.12637736,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),566770.0867,7885067.867,33S,Central African Summer Time,21:00.0
7980511875,TRUE,20:00.0,15.65722961,-19.12210286,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),569123.9327,7885532.172,33S,Central African Summer Time,20:00.0
7980511876,TRUE,20:00.0,15.65018311,-19.11584473,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),568385.3678,7886227.434,33S,Central African Summer Time,20:00.0
7980511877,TRUE,40:00.0,15.64877319,-19.1151652,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),568237.3482,7886303.178,33S,Central African Summer Time,40:00.0
7980511878,TRUE,20:00.0,15.64144389,-19.11249593,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567467.5165,7886601.388,33S,Central African Summer Time,20:00.0
7980511879,TRUE,41:00.0,15.63624369,-19.11826172,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),566918.2178,7885965.373,33S,Central African Summer Time,41:00.0
7980511880,TRUE,20:00.0,15.63713888,-19.12084147,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567011.3345,7885679.569,33S,Central African Summer Time,20:00.0
7980511881,TRUE,40:00.0,15.65552572,-19.13267822,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),568940.3332,7884362.627,33S,Central African Summer Time,40:00.0
7980511882,TRUE,40:00.0,15.64953206,-19.14057007,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),568306.7249,7883491.707,33S,Central African Summer Time,40:00.0
7980511883,TRUE,20:00.0,15.64868774,-19.14222819,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),568217.2496,7883308.558,33S,Central African Summer Time,20:00.0
7980511884,TRUE,01:00.0,15.65167542,-19.14039917,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),568532.2053,7883509.779,33S,Central African Summer Time,01:00.0
7980511885,TRUE,20:00.0,15.65167338,-19.14040934,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),568531.9865,7883508.654,33S,Central African Summer Time,20:00.0
7980511886,TRUE,41:00.0,15.65145162,-19.13857015,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),568509.4235,7883712.257,33S,Central African Summer Time,41:00.0
7980511887,TRUE,00:00.0,15.65145671,-19.13855998,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),568509.963,7883713.38,33S,Central African Summer Time,00:00.0
7980511888,TRUE,41:00.0,15.65480042,-19.13816121,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),568861.7792,7883756.192,33S,Central African Summer Time,41:00.0
7980511889,TRUE,20:00.0,15.65600281,-19.13480021,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),568989.6283,7884127.63,33S,Central African Summer Time,20:00.0
7980511890,TRUE,01:00.0,15.64460551,-19.12643026,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567794.3869,7885058.265,33S,Central African Summer Time,01:00.0
7980511891,TRUE,40:00.0,15.65675557,-19.13075358,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),569070.4786,7884575.113,33S,Central African Summer Time,40:00.0
7980511892,TRUE,21:00.0,15.63558248,-19.12606812,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),566845.5323,7885101.812,33S,Central African Summer Time,21:00.0
7980511893,TRUE,40:00.0,15.63522949,-19.12173258,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),566810.1491,7885581.694,33S,Central African Summer Time,40:00.0
7980511894,TRUE,41:00.0,15.63522237,-19.12172648,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),566809.4026,7885582.372,33S,Central African Summer Time,41:00.0
7980511895,TRUE,40:00.0,15.63902588,-19.121639,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567209.4846,7885590.595,33S,Central African Summer Time,40:00.0
7980511896,TRUE,00:00.0,15.64052022,-19.12215169,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567366.4491,7885533.289,33S,Central African Summer Time,00:00.0
7980511897,TRUE,41:00.0,15.64073995,-19.12221069,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567389.5359,7885526.675,33S,Central African Summer Time,41:00.0
7980511898,TRUE,40:00.0,15.6379303,-19.12043864,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567094.7378,7885723.841,33S,Central African Summer Time,40:00.0
7980511899,TRUE,00:00.0,15.64959412,-19.1261027,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),568319.2009,7885092.57,33S,Central African Summer Time,00:00.0
7980511900,TRUE,21:00.0,15.65008341,-19.13336589,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),568367.6738,7884288.671,33S,Central African Summer Time,21:00.0
7980511901,TRUE,21:00.0,15.65026347,-19.13804728,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),568384.6836,7883770.581,33S,Central African Summer Time,21:00.0
7980511902,TRUE,41:00.0,15.65134786,-19.14342855,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),568496.5072,7883174.691,33S,Central African Summer Time,41:00.0
7980511903,TRUE,21:00.0,15.65428874,-19.14524536,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),568805.0313,7882972.496,33S,Central African Summer Time,21:00.0
7980511904,TRUE,00:00.0,15.65448507,-19.12791951,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),568832.8576,7884889.613,33S,Central African Summer Time,00:00.0
7980511905,TRUE,20:00.0,15.64266459,-19.12443237,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567591.0624,7885280.093,33S,Central African Summer Time,20:00.0
7980511906,TRUE,40:00.0,15.637736,-19.12314046,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),567073.2113,7885424.947,33S,Central African Summer Time,40:00.0
7980511907,TRUE,41:00.0,15.6337382,-19.12071533,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),566653.7057,7885694.827,33S,Central African Summer Time,41:00.0
7980511908,TRUE,00:00.0,15.63373617,-19.12072347,gps,Loxodonta africana,AG009,LA3,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),566653.4889,7885693.927,33S,Central African Summer Time,00:00.0
